X,Y,Z,RMS,X_mean,Y_mean,Z_mean,RMS_mean,X_std,Y_std,Z_std,RMS_std,X_skew,Y_skew,Z_skew,RMS_skew,X_kurt,Y_kurt,Z_kurt,RMS_kurt,Fault_Type,Severity
0.6642780408341014,0.5592519269487364,0.5355315466806843,0.5372029207539256,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6724510571027382,0.5635582565053123,0.53784744813995,0.5315389929633842,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6832580361717131,0.5697990015373805,0.5431570670337655,0.52045465641543,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6911223407967331,0.5733826744310829,0.5505524207131778,0.5053492541565568,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.694704442774917,0.5714701657504955,0.5577088630087904,0.4882173925619535,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6967879570847606,0.5650734265365741,0.5633348321453278,0.47096275002000076,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7016505795585923,0.5554608342197872,0.5673384456625971,0.4557735742193364,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7110175243298051,0.5425412920329837,0.5688303226464231,0.44472988123960283,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7212891748827077,0.5284788723775173,0.5663715677274206,0.43916753323352176,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7255275354120979,0.5189326998126531,0.5613556416536726,0.44104969109935016,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7193878957669464,0.5179112273157915,0.5595572551259254,0.45405660371916584,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7054393449107328,0.5225372371313566,0.5668674398889779,0.4804806211855299,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6917143484715964,0.5249437969655599,0.5827268988224028,0.516354521566117,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6856071285280152,0.5196441743911261,0.5984201104203596,0.5516090263896778,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6882592393162958,0.5088307082354114,0.6032533633096803,0.5762648760735365,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.694611445099111,0.49924844689566555,0.5932402410728703,0.5862886477370478,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6989691588471801,0.4948382419920343,0.5738152293522065,0.5835232824991833,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6998632444513644,0.49597319820276564,0.5548413393376119,0.5714103343619151,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6989237141928542,0.5040737504096222,0.5439706766811496,0.5520531409365653,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.696983957957569,0.5209043722244506,0.5432742591539407,0.5267213774505994,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6934394381511222,0.5427461563245742,0.5497177332878436,0.49784190234804604,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6891418564640067,0.5610216247124676,0.5579838041204681,0.46914417509007833,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6874163354933968,0.5702655651235919,0.5631713350555725,0.4433375751142032,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.6915151905395246,0.5719553444871204,0.5620432355361344,0.4209801596133663,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7023208962012393,0.5696780777535453,0.5536685653294076,0.40296808555748426,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7176124192503599,0.5648482791860046,0.5406710562758335,0.3935611379563623,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
0.7320001391912863,0.557889046392918,0.5292645067012591,0.3995470142179186,-0.659826923076923,-1.9302905982905987,8.859805555555557,6.110055555555555,1.019252054682292,5.472475966571158,1.5392322261176574,1.1557707673176063,-0.5240175670406866,-0.1061588225758916,-0.2300850722143496,0.3128383913256273,0.141515220094528,-0.5631505167921667,-0.5725974174715946,0.305664876364816,0,0
